time,r_pns,mass_pns
1.57,23.149877455036002,0.979192327894287
1.58,22.6061361592678,0.979913493532662
1.59,22.6061361592678,0.9807762482518126
1.6,22.6061361592678,0.981594916577846
1.61,22.075166187982802,0.9823456675640118
1.62,22.075166187982802,0.9831906418181083
1.63,22.075166187982802,0.9839927505027543
1.64,22.075166187982802,0.9847894044639115
1.65,21.5566675699808,0.9855324830685602
1.66,21.5566675699808,0.9862790549835951
1.67,21.5566675699808,0.9871094870624704
1.68,21.050347379746,0.9878226870318024
1.69,21.050347379746,0.9885958697519143
1.7,21.050347379746,0.9893563559531096
1.71,21.050347379746,0.9901327447569755
1.72,21.050347379746,0.9909451708112419
1.73,20.5559195719589,0.991658719502024
1.74,20.5559195719589,0.9924220552069205
1.75,20.5559195719589,0.993183288819255
