time,r_pns,mass_pns
1.33,24.2769101541316,1.095317804072878
1.34,23.7066972616403,1.0966974083902932
1.35,23.7066972616403,1.0980405828803086
1.36,23.7066972616403,1.0997501728284678
1.37,23.149877455036002,1.1008958057872928
1.38,23.149877455036002,1.1019966407646236
1.39,23.149877455036002,1.1032980856694032
1.4,23.149877455036002,1.1048779650981428
1.41,22.6061361592678,1.1058773232917691
1.42,22.6061361592678,1.1070257981824645
1.43,22.6061361592678,1.1081998557608999
1.44,22.075166187982802,1.109197425180567
1.45,22.075166187982802,1.110022998565937
1.46,23.149877455036002,1.112005715973174
1.47,22.075166187982802,1.1135195293694213
1.48,21.5566675699808,1.1144763812463747
1.49,21.5566675699808,1.1153843584148997
1.5,21.050347379746,1.1160979229415866
1.51,21.050347379746,1.1169784311279667
1.52,21.050347379746,1.1179150301103704
1.53,21.050347379746,1.1188673642606888
1.54,21.050347379746,1.1199041268409917
1.55,21.050347379746,1.1210070397356038
1.56,21.050347379746,1.1221451449067301
1.57,20.5559195719589,1.1232649014422535
1.58,20.5559195719589,1.1244290559795203
1.59,20.5559195719589,1.1255277120626974
1.6,20.073104819895,1.126606124725911
1.61,20.073104819895,1.1277732622921997
1.62,20.073104819895,1.1288473246556032
1.63,20.073104819895,1.1298838192474532
1.64,20.073104819895,1.1309971470318356
1.65,19.6016303576194,1.1319684386051474
1.66,20.073104819895,1.1332360910635477
1.67,19.6016303576194,1.1343138091901175
1.68,19.6016303576194,1.1353759349011956
1.69,19.6016303576194,1.1364722396696307
1.7,19.6016303576194,1.1374909177938919
1.71,19.6016303576194,1.138522318315327
1.72,19.141229825887702,1.1395649019874832
1.73,19.141229825887702,1.1406222578627734
1.74,19.141229825887702,1.1415941815346513
1.75,18.691643121667,1.1423255124033407
1.76,19.141229825887702,1.1434452205886512
1.77,19.141229825887702,1.1445144139272798
1.78,18.691643121667,1.145452889263043
1.79,19.141229825887702,1.1465975111413778
1.8,18.691643121667,1.1477654453443034
1.81,19.141229825887702,1.1488507198015678
1.82,18.691643121667,1.1500823046438897
1.83,18.691643121667,1.1511762532868937
1.85,18.691643121667,1.1531768541857408
1.86,18.691643121667,1.1541246791236386
1.87,18.2526162511899,1.1550216778802043
1.88,18.2526162511899,1.155933224792924
1.89,18.2526162511899,1.1568601488704362
1.9,18.2526162511899,1.157799268076456
1.91,18.2526162511899,1.1587578962510783
1.92,17.8239011864619,1.1596120957450515
1.93,17.8239011864619,1.1605245402198856
1.94,17.8239011864619,1.1615195053045178
1.95,17.8239011864619,1.1624548481607475
1.96,17.8239011864619,1.1634359076748972
1.97,17.8239011864619,1.1644367266246676
1.98,17.8239011864619,1.1654133274102212
1.99,17.8239011864619,1.1663744652726917
2.0,17.8239011864619,1.1673586074666171
