time,r_pns,mass_pns
1.66,19.141229825887702,0.7260194009632744
1.67,19.141229825887702,0.7263245145434527
1.68,19.141229825887702,0.7266226137245726
1.69,19.141229825887702,0.726929641018266
1.7,19.141229825887702,0.7272365783089256
1.71,19.141229825887702,0.7275339522011771
1.72,19.141229825887702,0.7278303613563482
1.73,19.141229825887702,0.72813079559842
1.74,18.691643121667,0.7283777673110314
1.75,18.691643121667,0.7286771708499368
1.76,18.691643121667,0.728972558122286
1.77,18.691643121667,0.7292651130762765
1.78,18.691643121667,0.7295658319027872
1.79,18.691643121667,0.7298638238432157
1.8,18.691643121667,0.730156850660204
1.81,18.691643121667,0.7304553011126715
1.82,18.691643121667,0.7307398038099462
1.83,18.691643121667,0.7310329395501511
1.84,18.691643121667,0.7313115758649359
1.85,18.691643121667,0.7316050769752115
1.86,18.691643121667,0.7318920841115641
1.87,18.691643121667,0.732179828446131
1.88,18.2526162511899,0.7324159229193602
1.89,18.2526162511899,0.7326990317364496
1.9,18.2526162511899,0.7329833931901423
1.91,18.2526162511899,0.7332614489520103
1.92,18.2526162511899,0.7335387425876696
1.93,18.2526162511899,0.7338215763436121
1.94,18.2526162511899,0.7341073701241655
1.95,18.2526162511899,0.7343847722373903
1.96,18.2526162511899,0.7346709987711496
1.97,18.2526162511899,0.7349458679320251
1.98,18.2526162511899,0.7352164668701244
1.99,18.2526162511899,0.7354977467560379
2.0,18.2526162511899,0.7357425865783809
